"i","x","y"
13,363.57006,97.08699023
13,363.72006,97.32699023
13,364.09506,97.67699023
13,364.47006,98.02699023
13,364.18506,98.43199023
13,363.90006,98.83699023
13,363.90006,99.43199023
13,363.90006,100.02699023
13,364.11506,100.45199023
13,364.33006,100.87699023
13,364.22381,101.70819023
13,364.05006,102.81699023
13,363.86006,103.55699023
13,363.67006,104.29699023
13,363.71626,105.84699023
13,363.62006,107.75699023
13,363.24006,108.18569023
13,362.86006,108.36699023
13,362.78876,108.75449023
13,362.86006,109.03699023
13,362.81006,109.31699023
13,362.76006,109.59699023
13,362.67006,110.02699023
13,362.58006,110.45699023
13,362.65506,110.97449023
13,362.91006,111.59699023
13,363.30131,111.90949023
13,363.52006,112.11699023
13,363.45006,112.56699023
13,363.38006,113.01699023
13,363.78006,113.30199023
13,364.18006,113.58699023
13,364.68006,114.03699023
13,365.18006,114.48699023
13,365.80006,114.50699023
13,366.42006,114.52699023
13,367.19006,114.96199023
13,368.17006,115.42699023
13,370.01756,115.72199023
13,372.15006,116.04699023
13,373.34506,116.31069023
13,374.33006,116.56699023
13,375.08506,116.86199023
13,376.23006,117.18699023
13,376.99256,117.59449023
13,377.08006,117.89699023
13,377.43506,118.58199023
13,377.79006,119.26699023
13,378.23756,120.18699023
13,378.79006,121.16699023
13,378.85126,121.82199023
13,378.74001,122.26699023
13,379.38001,123.61699023
13,380.02001,124.96699023
13,380.66001,125.41569023
13,381.30001,126.00699023
13,381.27501,126.35819023
13,381.25001,126.56699023
13,380.63501,127.16199023
13,380.02001,127.75699023
13,380.02001,128.77699023
13,380.02001,129.79699023
13,380.47001,130.03199023
13,380.92001,130.26699023
13,381.30001,130.71699023
13,381.68001,131.16699023
13,382.03501,131.56699023
13,382.39001,131.96699023
13,382.62876,132.39949023
13,383.01001,132.96699023
13,383.39501,133.29949023
13,383.96001,133.58699023
13,384.44751,134.01949023
13,384.62001,134.34699023
13,385.00001,135.01199023
13,385.38001,135.67699023
13,385.00126,136.01949023
13,384.48001,136.43699023
13,384.02501,136.70949023
13,383.72001,136.90699023
13,383.34001,137.28699023
13,382.96001,137.66699023
13,382.92881,138.48319023
13,382.86011,139.51699023
13,382.51011,139.85199023
13,382.01011,139.79699023
13,381.82261,139.03819023
13,381.77011,138.13699023
13,381.63386,137.47199023
13,381.49011,136.95699023
13,381.04636,136.72199023
13,380.64011,136.66699023
13,380.27511,136.19699023
13,379.91011,135.72699023
13,379.04011,135.39199023
13,378.17011,135.05699023
13,377.44886,134.89199023
13,375.22011,134.12699023
13,373.72886,133.82699023
13,373.34011,134.12699023
13,372.54136,134.32699023
13,372.14011,134.52699023
13,371.14886,134.89569023
13,369.46011,135.46699023
13,368.16761,135.56499023
13,367.58011,135.46699023
13,366.24011,135.86699023
13,364.90011,136.26699023
13,363.89511,136.80199023
13,362.89011,137.33699023
13,361.95011,137.40699023
13,361.01011,137.47699023
13,360.21011,137.07699023
13,359.41011,136.67699023
13,358.67011,136.33699023
13,357.93011,135.99699023
13,357.18886,136.16569023
13,356.05011,136.53699023
13,354.99436,136.93379023
13,353.90011,137.20699023
13,352.10886,137.59069023
13,350.82011,137.87699023
13,349.61011,138.61199023
13,348.40011,139.34699023
13,347.60011,139.81699023
13,346.80011,140.28699023
13,345.99511,140.22199023
13,345.19011,140.15699023
13,344.08261,139.52069023
13,341.97011,138.27699023
13,340.32636,137.99449023
13,339.29011,138.41699023
13,337.94761,138.46599023
13,337.01011,138.41699023
13,335.67011,138.68199023
13,334.33011,138.94699023
13,333.45511,138.94699023
13,332.58011,138.94699023
13,331.78011,138.41199023
13,330.98011,137.87699023
13,330.10511,138.07699023
13,329.23011,138.27699023
13,328.63011,138.67699023
13,328.03011,139.07699023
13,326.85636,140.00199023
13,324.67011,141.22699023
13,324.83761,141.91699023
13,326.01011,142.30699023
13,326.83136,142.60699023
13,328.56011,143.50699023
13,329.81636,144.14199023
13,330.57011,144.17699023
13,331.61261,144.54569023
13,332.85011,145.11699023
13,333.95511,145.61819023
13,334.46011,145.91699023
13,335.83511,146.60449023
13,337.81011,147.39699023
13,338.44511,148.58569023
13,338.48011,149.67699023
13,338.41511,150.81699023
13,338.35011,151.95699023
13,337.14511,152.62699023
13,335.94011,153.29699023
13,334.53011,153.56199023
13,333.12011,153.82699023
13,332.38511,154.16699023
13,331.65011,154.50699023
13,330.84511,155.10699023
13,330.04011,155.70699023
13,329.57011,155.97699023
13,329.10011,156.24699023
13,328.43011,157.31699023
13,327.76011,158.38699023
13,327.09011,158.92699023
13,326.42011,159.46699023
13,325.41261,159.71699023
13,324.00011,160.26699023
13,323.60136,161.49199023
13,323.60036,162.41699023
13,322.80036,163.01699023
13,322.00036,163.61699023
13,321.12536,163.55199023
13,320.25036,163.48699023
13,319.44536,162.61699023
13,318.64036,161.74699023
13,318.30536,162.34699023
13,317.97036,162.94699023
13,316.69536,162.81199023
13,315.42036,162.67699023
13,314.41411,161.55699023
13,313.01036,160.13699023
13,312.20536,159.98699023
13,311.40036,160.13699023
13,309.85786,160.26699023
13,308.72036,160.39699023
13,306.97536,160.46699023
13,305.23036,160.53699023
13,303.89036,160.53699023
13,302.55036,160.53699023
13,301.21036,161.40699023
13,299.87036,162.27699023
13,298.33036,162.74699023
13,296.79036,163.21699023
13,296.18536,163.68699023
13,295.58036,164.15699023
13,293.97036,164.35699023
14,308.44,123.25999023
14,308.45,123.25999023
14,308.46,123.24999023
14,308.45,123.24999023
14,308.44,123.24999023
14,308.14,122.83499023
14,307.84,122.41999023
14,308.14,122.83999023
15,241.54,128.89999023
15,242.04,129.77499023
15,242.54,130.64999023
15,243.16,130.83999023
15,243.78,131.02999023
15,244.1475,131.00499023
15,245.01,131.12999023
15,246.44625,131.58129023
15,247.38,131.88999023
15,247.95,132.36499023
15,248.52,132.83999023
15,248.85,133.92999023
15,249.18,135.01999023
15,249.28875,135.56379023
15,249.75,136.24999023
15,250.55,135.99119023
15,250.99,135.58999023
15,250.99,135.30499023
15,250.99,135.01999023
15,251.19875,135.37499023
15,251.55,136.14999023
15,251.96,137.12379023
15,252.22,137.66999023
15,252.4925,137.90499023
15,253.26,138.13999023
15,254.5975,138.18999023
15,255.44,138.23999023
15,255.58625,138.95129023
15,256.01,139.93999023
15,257.0025,140.51629023
15,257.71,140.79999023
15,258.66,140.84999023
15,259.61,140.89999023
15,260.23,140.89999023
15,260.85,140.89999023
15,262.68875,141.55999023
15,264.25,142.21999023
15,264.895,142.59999023
15,265.96,142.97999023
15,267.64375,143.02999023
15,268.9,143.07999023
15,269.94625,143.34999023
15,271.27,143.82999023
15,271.87091,144.08229023
15,272.51,144.20999023
15,273.51875,144.15999023
15,274.88,144.10999023
15,276.57375,144.06499023
15,278.2,144.01999023
15,279.23875,144.11999023
15,280,144.21999023
15,280.565,143.73999023
15,281.13,143.25999023
15,281.52375,143.07499023
15,282.27,142.88999023
15,283.115,142.93999023
15,283.6,142.98999023
15,284.31,142.60499023
15,285.02,142.21999023
15,285.59,142.07999023
15,286.16,141.93999023
15,287.25,142.03499023
15,288.34,142.12999023
15,288.815,142.26999023
15,289.29,142.40999023
15,289.67,141.88999023
15,290.05,141.36999023
15,290.35625,141.00379023
15,291.09,140.41999023
15,292.34875,140.07999023
15,293.18,139.94999023
15,294.315,139.75999023
15,295.45,139.56999023
15,296.59,138.99999023
15,297.73,138.42999023
15,297.63,137.71999023
15,297.53,137.00999023
15,298.005,136.67499023
15,298.48,136.33999023
15,299.145,136.10499023
15,299.81,135.86999023
15,300,135.53999023
15,300.19,135.20999023
15,300.57,134.63999023
15,300.95,134.06999023
15,301.47,133.78499023
15,301.99,133.49999023
15,302.99,133.26499023
15,303.99,133.02999023
15,304.7,132.97999023
15,305.41,132.92999023
15,305.645,132.07999023
15,305.88,131.22999023
15,305.8087,131.20399023
15,305.88,130.75029023
15,306.28125,129.87149023
15,306.54,129.42029023
15,306.92,128.94529023
15,307.3,128.47029023
15,307.35,127.47529023
15,307.4,126.48029023
15,307.495,125.53029023
15,307.59,124.58029023
15,307.6025,124.34779023
15,307.39,123.83029023
15,306.84815,123.28509023
15,306.26,122.79029023
15,306.31,122.22029023
15,306.36,121.65029023
15,306.71,120.96029023
15,307.06,120.27029023
15,307.455,120.04529023
15,307.85,119.82029023
15,307.9,118.91529023
15,307.95,118.01029023
15,307.98,117.49029023
15,308.01,116.97029023
15,307.995,116.67029023
15,307.98,116.37029023
15,307.33,116.20029023
15,306.68,116.03029023
15,306.39,116.03029023
15,306.1,116.03029023
15,306,115.74529023
15,305.9,115.46029023
15,305.9,114.42029023
15,305.9,113.38029023
15,305.95,112.99529023
15,306,112.61029023
15,305.97,112.14029023
15,305.94,111.67029023
15,306.055,111.33529023
15,306.17,111.00029023
15,306.055,110.70029023
15,305.94,110.40029023
15,305.45,110.21529023
15,304.96,110.03029023
15,304.61,109.93029023
15,304.26,109.83029023
15,304.215,109.62529023
15,304.17,109.42029023
15,304.25,108.97029023
15,304.33,108.52029023
15,304.145,108.25029023
15,303.96,107.98029023
15,303.775,107.61529023
15,303.59,107.25029023
15,303.37,106.85029023
15,303.15,106.45029023
15,302.7,105.96029023
15,302.25,105.47029023
15,300.875,104.65029023
15,299.5,103.83029023
15,299.05,103.59529023
15,298.6,103.36029023
15,298.415,102.97529023
15,298.23,102.59029023
15,297.91,102.29029023
15,297.59,101.99029023
15,297.44,101.73529023
15,297.29,101.48029023
15,296.89,101.34529023
15,296.49,101.21029023
15,296.185,101.04529023
15,295.88,100.88029023
15,295.26,100.76029023
15,294.64,100.64029023
15,294.44,100.39029023
15,294.24,100.14029023
15,293.85,99.94029023
15,293.46,99.74029023
15,292.64,99.79029023
15,291.82,99.84029023
15,291.51,99.88329023
15,291.05,99.97129023
15,289.55,100.01729023
15,288.2,100.00729023
15,287.65,99.97229023
15,286.8,99.93729023
15,285.79375,100.00229023
15,284.99,100.06729023
15,284.5275,100.00229023
15,284.17,99.93729023
15,283.505,100.03729023
15,282.84,100.13729023
15,282.39,100.23729023
15,281.94,100.33729023
15,281.135,100.22229023
15,280.33,100.10729023
15,279.87375,99.92229023
15,279.32,99.73999023
15,278.995,99.73999023
15,278.67,99.73999023
15,278.195,99.45999023
15,277.72,99.17999023
15,277.345,99.12499023
15,276.97,99.06999023
15,273.185,98.93499023
15,269.4,98.79999023
15,269.2,98.70499023
15,269,98.60999023
15,268.525,98.70499023
15,268.05,98.79999023
15,267.48,99.17999023
15,266.91,99.55999023
15,266.695,100.09999023
15,266.48,100.63999023
15,266.315,100.85999023
15,266.15,101.07999023
15,263.685,101.06499023
15,261.22,101.04999023
15,260.5,101.26499023
15,259.78,101.47999023
15,258.985,101.93999023
15,258.19,102.39999023
15,257.895,102.41099023
15,257.39,102.51969023
15,255.4025,103.06849023
15,253.61,103.51969023
15,253.22125,103.72099023
15,252.51,104.10969023
15,251.615,104.38719023
15,250.9,104.52969023
15,250.375,104.69969023
15,249.85,104.86969023
15,249.385,105.48969023
15,248.92,106.10969023
15,248.935,106.39469023
15,248.95,106.67969023
15,248.865,107.46469023
15,248.78,108.24969023
15,248.83,108.64969023
15,248.88,109.04969023
15,248.9,109.38969023
15,248.92,109.72969023
15,248.385,111.33969023
15,247.85,112.94969023
15,247.915,113.71969023
15,247.98,114.48969023
15,248.21875,114.94719023
15,248.48,115.62969023
15,248.5038,116.39349023
15,248.5501,117.02969023
15,248.5613,117.98719023
15,248.5201,118.83969023
15,247.6451,119.44469023
15,246.7701,120.04969023
15,246.5701,120.78969023
15,246.3701,121.52969023
15,246.3051,122.52969023
15,246.2401,123.52969023
15,245.5501,123.89969023
15,244.8601,124.26969023
15,244.4101,124.63969023
15,243.9601,125.00969023
15,243.2201,125.54969023
15,242.4801,126.08969023
15,242.4801,126.82469023
15,242.4801,127.55969023
15,242.0101,128.22969023
16,241.54,128.89999023
16,241.54,129.96999023
16,241.54,131.03999023
16,241.3925,131.28249023
16,241.14,131.77999023
16,240.95554,132.71289023
16,240.87004,133.65999023
16,240.43504,135.25879023
16,240.00004,136.60999023
16,240.03504,137.22999023
16,240.07004,138.14999023
16,240.17754,139.18129023
16,240.54004,140.15999023
16,241.17504,140.92999023
16,241.81004,141.69999023
16,242.69379,142.63499023
16,243.42004,143.71999023
16,243.90379,144.88129023
16,244.29004,146.19999023
16,244.19874,147.21869023
16,244.16004,148.13999023
16,244.24004,148.71499023
16,244.83004,149.73999023
16,245.67629,150.94749023
16,246.17004,151.68999023
16,246.58879,152.86379023
16,246.91004,154.23999023
16,246.98254,155.20999023
16,247.31004,156.38999023
16,247.77402,157.46169023
16,248.38004,158.45999023
16,248.81504,159.09999023
16,249.25004,159.73999023
16,249.52004,160.53999023
16,249.79004,161.33999023
16,250.32504,162.31499023
16,250.86004,163.28999023
16,251.09504,163.64129023
16,251.33004,164.68999023
16,251.23874,166.11499023
16,251.19994,167.17999023
16,251.26124,167.69249023
16,251.92999,168.24999023
16,252.98374,168.81999023
16,253.87999,169.38999023
16,255.18624,170.21999023
16,256.28999,171.19999023
16,256.87499,172.24749023
16,257.15999,172.73999023
16,257.35999,174.04999023
16,257.55999,175.35999023
16,257.49499,176.99999023
16,257.42999,178.63999023
16,257.92999,178.93999023
16,258.42999,179.23999023
16,258.79624,179.21999023
16,259.37999,179.19999023
16,260.42624,179.07369023
16,261.50999,178.90999023
16,263.12124,178.84199023
16,265.00999,178.90999023
16,266.56749,178.94899023
16,268.04999,178.77019023
16,269.70624,178.55889023
16,271.45999,178.48989023
16,272.93874,178.56989023
16,274.01999,178.58989023
16,274.59249,178.32739023
16,275.29999,178.10989023
16,276.74999,178.10989023
16,278.19999,178.10989023
16,279.24874,177.69739023
16,280.22999,177.20989023
16,281.30874,176.40739023
16,282.40999,175.49989023
16,282.95374,174.91109023
16,283.45999,174.35989023
16,283.85999,173.97989023
16,284.25999,173.59989023
16,285.68499,172.86489023
16,287.10999,172.12989023
16,288.12999,171.82489023
16,289.14999,171.51989023
16,290.09999,170.78489023
16,291.04999,170.04989023
16,291.73499,168.88989023
16,292.41999,167.72989023
16,292.58499,166.82989023
16,292.74999,165.92989023
16,292.85249,165.26739023
16,292.69999,164.49989023
16,291.15999,162.43989023
16,289.61999,160.37989023
16,289.33499,160.11989023
16,289.04999,159.85989023
16,288.67124,159.18359023
16,288.14999,158.28989023
16,287.86374,157.75989023
16,287.71999,157.43989023
16,287.66999,156.86989023
16,287.61999,156.29989023
16,287.53369,156.21289023
16,287.19994,156.02039023
16,286.32299,155.41399023
16,285.53994,154.69039023
16,285.19119,153.81039023
16,284.87994,152.75039023
16,284.67359,152.07529023
16,284.40994,151.42039023
16,283.21369,150.19669023
16,282.12994,149.19039023
16,282.19994,148.52539023
16,282.26994,147.86039023
16,282.37244,147.07539023
16,282.37044,146.11039023
16,282.13419,145.72409023
16,281.80044,145.45039023
16,280.79169,144.79289023
16,280.00044,144.21039023
16,278.79044,144.02039023
16,277.58044,143.83039023
16,276.86669,143.88039023
16,276.01044,143.93039023
16,275.01419,143.91739023
16,273.98044,143.97939023
16,273.15544,144.13189023
16,272.51044,144.20989023
16,272.01044,144.09489023
16,271.51044,143.97989023
16,271.29544,143.83489023
16,271.08044,143.68989023
16,270.72044,143.51859023
16,270.18044,143.30989023
16,269.54044,143.19489023
16,268.90044,143.07989023
16,268.05794,142.97989023
16,266.96044,142.87989023
16,266.24294,142.89889023
16,265.63044,142.87989023
16,264.87419,142.53489023
16,264.26044,142.21989023
16,263.66544,141.91489023
16,263.07044,141.60989023
16,262.50544,141.34489023
16,261.94044,141.07989023
16,261.30044,140.81989023
16,260.66044,140.55989023
16,260.35169,140.70489023
16,259.90044,140.84989023
16,259.16544,140.82489023
16,258.43044,140.79989023
16,257.83544,140.77489023
16,257.24044,140.74989023
16,256.86044,140.41989023
16,256.48044,140.08989023
16,256.03044,139.80489023
16,255.58044,139.51989023
16,255.51044,138.87989023
16,255.44044,138.23989023
16,254.84669,138.14489023
16,254.11044,138.04989023
16,253.67919,138.02489023
16,253.21044,137.99989023
16,252.62419,137.83489023
16,252.21044,137.66989023
16,252.05044,137.24489023
16,251.89044,136.81989023
16,251.70044,136.48989023
16,251.51044,136.15989023
16,251.25044,135.58989023
16,250.99044,135.01989023
16,250.75044,135.46989023
16,250.51044,135.91989023
16,250.15544,136.05989023
16,249.80044,136.19989023
16,249.56544,135.98989023
16,249.33044,135.77989023
16,249.25544,135.39989023
16,249.18044,135.01989023
16,249.08044,134.72989023
16,248.95044,134.25989023
16,248.71669,133.45989023
16,248.52044,132.83989023
16,248.16544,132.55489023
16,247.81044,132.26989023
16,247.33544,131.98489023
16,246.86044,131.69989023
16,246.03044,131.53489023
16,245.20044,131.36989023
16,244.77544,131.20489023
16,244.35044,131.03989023
16,244.06544,131.03989023
16,243.78044,131.03989023
16,243.16544,130.84989023
16,242.55044,130.65989023
16,242.38544,130.46989023
16,242.22044,130.27989023
16,241.98044,129.87989023
16,241.74044,129.47989023
16,241.64044,129.18989023
17,210.03,135.46999023
17,209.26,135.70499023
17,208.49,135.93999023
17,208.491,136.19119023
17,208.28975,136.53999023
17,207.76041,136.72779023
17,207.21975,136.87999023
17,206.91975,136.90999023
17,206.61975,136.93999023
17,206.38475,137.46999023
17,205.93975,138.14999023
17,205.37475,138.51119023
17,204.80975,138.81999023
17,204.2385,139.27249023
17,203.86975,139.61999023
17,203.53475,140.08999023
17,203.19975,140.55999023
17,202.86475,140.55999023
17,202.52975,140.55999023
17,202.03225,140.65999023
17,201.78975,140.75999023
17,201.61975,140.99499023
17,201.44975,141.22999023
17,201.14975,141.36499023
17,200.84975,141.49999023
17,200.64975,141.99369023
17,200.44975,142.83999023
17,200.41475,143.79119023
17,200.37975,144.38999023
17,200.33105,144.62249023
17,199.7798,145.25999023
17,198.8498,145.90119023
17,198.3698,146.39999023
17,198.3348,146.56499023
17,198.2998,146.72999023
17,198.3498,146.87499023
17,198.0998,147.46999023
17,197.4148,148.32999023
17,197.0298,148.73999023
17,196.9598,149.08999023
17,196.8898,149.73999023
